TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,is_high_amount,terminal_fraud_history_28d,is_unusual_for_customer
3531,2018-04-01 10:17:51,2434,7788,11.78,37071,0,0,0,False,0,0
3532,2018-04-01 10:17:52,4640,1541,64.68,37072,0,0,0,False,0,0
3533,2018-04-01 10:17:54,1001,606,5.23,37074,0,0,0,False,0,0
3534,2018-04-01 10:17:55,440,9943,17.34,37075,0,0,0,False,0,0
3535,2018-04-01 10:17:56,1439,2537,67.99,37076,0,0,0,False,0,0
3536,2018-04-01 10:17:56,1165,2220,95.08,37076,0,0,0,False,0,0
3537,2018-04-01 10:18:04,89,1128,43.16,37084,0,0,0,False,0,0
3538,2018-04-01 10:18:14,1868,7464,44.9,37094,0,0,0,False,0,0
3539,2018-04-01 10:18:16,3328,8370,52.99,37096,0,0,0,False,0,0
3540,2018-04-01 10:18:26,3424,7902,45.44,37106,0,0,0,False,0,0
3541,2018-04-01 10:18:31,1125,6033,3.57,37111,0,0,0,False,0,0
3542,2018-04-01 10:18:42,2169,6332,25.21,37122,0,0,0,False,0,0
3543,2018-04-01 10:18:44,2303,1605,28.89,37124,0,0,0,False,0,0
3544,2018-04-01 10:18:48,2768,3366,20.53,37128,0,0,0,False,0,0
3545,2018-04-01 10:18:51,1764,6339,85.94,37131,0,0,0,False,0,0
3546,2018-04-01 10:18:54,3232,550,4.44,37134,0,0,0,False,0,0
3547,2018-04-01 10:19:08,584,3916,37.52,37148,0,0,0,False,0,0
3548,2018-04-01 10:19:18,1646,5515,158.0,37158,0,0,0,False,0,0
3549,2018-04-01 10:19:27,2401,365,57.63,37167,0,0,0,False,0,0
3550,2018-04-01 10:19:29,1752,4200,129.49,37169,0,0,0,False,0,0
3551,2018-04-01 10:19:37,2214,4076,18.3,37177,0,0,0,False,0,0
3552,2018-04-01 10:19:38,1560,5686,29.02,37178,0,0,0,False,0,0
3553,2018-04-01 10:19:41,2517,4303,12.07,37181,0,0,0,False,0,0
3554,2018-04-01 10:19:42,3919,65,26.41,37182,0,0,0,False,0,0
3555,2018-04-01 10:19:56,3853,5827,45.56,37196,0,0,0,False,0,0
3556,2018-04-01 10:20:15,3108,3484,5.76,37215,0,0,0,False,0,0
3557,2018-04-01 10:20:20,3767,3761,16.81,37220,0,0,0,False,0,0
3558,2018-04-01 10:20:25,3644,9291,38.08,37225,0,0,0,False,0,0
3559,2018-04-01 10:20:42,3113,770,2.48,37242,0,0,0,False,0,0
3560,2018-04-01 10:20:54,1954,7349,18.57,37254,0,0,0,False,0,0
3561,2018-04-01 10:20:55,38,750,27.83,37255,0,0,0,False,0,0
3562,2018-04-01 10:20:58,3343,4527,80.39,37258,0,0,0,False,0,0
3563,2018-04-01 10:21:04,2058,1036,94.92,37264,0,0,0,False,0,0
3564,2018-04-01 10:21:05,2617,3656,144.05,37265,0,0,0,False,0,0
3565,2018-04-01 10:21:09,187,7523,55.5,37269,0,0,0,False,0,0
3566,2018-04-01 10:21:14,3468,714,72.88,37274,0,0,0,False,0,0
3567,2018-04-01 10:21:16,3109,2637,66.24,37276,0,0,0,False,0,0
3568,2018-04-01 10:21:20,3256,5650,5.67,37280,0,0,0,False,0,0
3569,2018-04-01 10:21:23,4132,2267,24.42,37283,0,0,0,False,0,0
3570,2018-04-01 10:21:28,3224,173,63.94,37288,0,0,0,False,0,0
3571,2018-04-01 10:21:32,3373,4200,91.23,37292,0,0,0,False,0,0
3572,2018-04-01 10:21:37,1685,4734,3.28,37297,0,0,0,False,0,0
3573,2018-04-01 10:21:47,3626,2253,38.89,37307,0,0,0,False,0,0
3574,2018-04-01 10:21:49,4816,7990,68.8,37309,0,0,0,False,0,0
3575,2018-04-01 10:21:52,4486,8486,15.38,37312,0,0,0,False,0,0
3576,2018-04-01 10:21:54,2727,6038,54.21,37314,0,0,0,False,0,0
3577,2018-04-01 10:22:00,2707,7636,4.21,37320,0,0,0,False,0,0
3578,2018-04-01 10:22:02,369,8401,43.37,37322,0,0,0,False,0,0
3579,2018-04-01 10:22:02,4141,4011,45.4,37322,0,0,0,False,0,0
3580,2018-04-01 10:22:18,4386,8517,25.15,37338,0,0,0,False,0,0
3581,2018-04-01 10:22:19,4891,4460,41.85,37339,0,0,0,False,0,0
3582,2018-04-01 10:22:22,2243,4680,23.12,37342,0,0,0,False,0,0
3583,2018-04-01 10:22:27,4494,9760,9.24,37347,0,0,0,False,0,0
3584,2018-04-01 10:22:30,4472,8362,36.2,37350,0,0,0,False,0,0
3585,2018-04-01 10:22:31,801,1685,31.33,37351,0,0,0,False,0,0
3586,2018-04-01 10:22:34,4365,4449,35.78,37354,0,0,0,False,0,0
3587,2018-04-01 10:22:42,2820,33,45.76,37362,0,0,0,False,0,0
3588,2018-04-01 10:22:46,2128,5171,44.58,37366,0,0,0,False,0,0
3589,2018-04-01 10:22:52,2109,6695,36.55,37372,0,0,0,False,0,0
3590,2018-04-01 10:23:08,2413,9173,28.18,37388,0,0,0,False,0,0
3591,2018-04-01 10:23:10,1632,3860,90.33,37390,0,0,0,False,0,0
3592,2018-04-01 10:23:17,2516,5390,52.6,37397,0,0,0,False,0,0
3593,2018-04-01 10:23:29,3399,9205,13.45,37409,0,0,0,False,0,0
3594,2018-04-01 10:23:35,2946,2019,8.79,37415,0,0,0,False,0,0
3595,2018-04-01 10:23:40,2462,1043,106.87,37420,0,0,0,False,0,0
3596,2018-04-01 10:23:41,4157,9078,65.33,37421,0,0,0,False,0,0
3597,2018-04-01 10:23:46,4540,4422,74.47,37426,0,0,0,False,0,0
3598,2018-04-01 10:23:49,900,6020,76.41,37429,0,0,0,False,0,0
3599,2018-04-01 10:23:55,821,4310,70.74,37435,0,0,0,False,0,0
3600,2018-04-01 10:24:04,2096,1274,44.52,37444,0,0,0,False,0,0
3601,2018-04-01 10:24:05,3404,6607,140.15,37445,0,0,0,False,0,0
3602,2018-04-01 10:24:05,617,9432,23.17,37445,0,0,0,False,0,0
3603,2018-04-01 10:24:06,2161,7357,31.89,37446,0,0,0,False,0,0
3604,2018-04-01 10:24:08,62,8463,60.57,37448,0,0,0,False,0,0
3605,2018-04-01 10:24:25,1339,4980,106.06,37465,0,0,0,False,0,0
3606,2018-04-01 10:24:26,4716,4018,5.43,37466,0,0,0,False,0,0
3607,2018-04-01 10:24:36,3694,613,12.48,37476,0,0,0,False,0,0
3608,2018-04-01 10:24:38,2322,2108,147.09,37478,0,0,0,False,0,0
3609,2018-04-01 10:24:39,4946,1204,136.01,37479,0,0,0,False,0,0
3610,2018-04-01 10:24:44,1205,6059,8.64,37484,0,0,0,False,0,0
3611,2018-04-01 10:24:52,3760,1730,84.43,37492,0,0,0,False,0,0
3612,2018-04-01 10:24:53,2711,5549,18.81,37493,0,0,0,False,0,0
3613,2018-04-01 10:25:10,1206,9890,21.43,37510,0,0,0,False,0,0
3614,2018-04-01 10:25:25,1153,6875,148.0,37525,0,0,0,False,0,0
3615,2018-04-01 10:25:31,1795,1431,31.92,37531,0,0,0,False,0,0
3616,2018-04-01 10:25:32,298,1756,31.38,37532,0,0,0,False,0,0
3617,2018-04-01 10:25:32,4944,7613,32.95,37532,0,0,0,False,0,0
3618,2018-04-01 10:25:33,3118,8003,32.12,37533,0,0,0,False,0,0
3619,2018-04-01 10:25:49,4102,9796,80.48,37549,0,0,0,False,0,0
3620,2018-04-01 10:25:54,2546,5117,49.3,37554,0,0,0,False,0,0
3621,2018-04-01 10:25:55,1953,7331,79.01,37555,0,0,0,False,0,0
3622,2018-04-01 10:26:03,4881,1212,53.15,37563,0,0,0,False,0,0
3623,2018-04-01 10:26:04,1109,1078,30.78,37564,0,0,0,False,0,0
3624,2018-04-01 10:26:08,942,3321,70.78,37568,0,0,0,False,0,0
3625,2018-04-01 10:26:14,314,1236,37.87,37574,0,0,0,False,0,0
3626,2018-04-01 10:26:20,1275,9974,48.13,37580,0,0,0,False,0,0
3627,2018-04-01 10:26:23,4342,2265,25.89,37583,0,0,0,False,0,0
3628,2018-04-01 10:26:31,675,3228,141.01,37591,0,0,0,False,0,0
3629,2018-04-01 10:26:35,2826,3344,9.9,37595,0,0,0,False,0,0
3630,2018-04-01 10:26:37,3300,3946,27.44,37597,0,0,0,False,0,0
3632,2018-04-01 10:26:46,4402,9301,14.37,37606,0,0,0,False,0,0
3631,2018-04-01 10:26:46,29,8400,157.87,37606,0,0,0,False,0,0
3633,2018-04-01 10:26:53,4908,4453,30.36,37613,0,0,0,False,0,0
3634,2018-04-01 10:27:03,356,8239,121.68,37623,0,0,0,False,0,0
3635,2018-04-01 10:27:15,3123,8352,18.57,37635,0,0,0,False,0,0
3636,2018-04-01 10:27:19,1666,8389,10.67,37639,0,0,0,False,0,0
3637,2018-04-01 10:27:20,139,9755,57.4,37640,0,0,0,False,0,0
3638,2018-04-01 10:27:27,3880,9125,101.22,37647,0,0,0,False,0,0
3639,2018-04-01 10:27:31,1882,6262,30.16,37651,0,0,0,False,0,0
3640,2018-04-01 10:27:31,2170,4344,48.68,37651,0,0,0,False,0,0
3642,2018-04-01 10:27:33,4587,955,157.26,37653,0,0,0,False,0,0
3641,2018-04-01 10:27:33,1642,7252,0.36,37653,0,0,0,False,0,0
3643,2018-04-01 10:27:41,1958,7614,132.81,37661,0,0,0,False,0,0
3644,2018-04-01 10:27:53,261,405,31.2,37673,0,0,0,False,0,0
3645,2018-04-01 10:28:03,2990,1048,110.67,37683,0,0,0,False,0,0
3646,2018-04-01 10:28:05,2890,2121,37.43,37685,0,0,0,False,0,0
3647,2018-04-01 10:28:10,27,914,40.56,37690,0,0,0,False,0,0
3648,2018-04-01 10:28:13,3295,9149,6.47,37693,0,0,0,False,0,0
3649,2018-04-01 10:28:14,1470,4066,6.31,37694,0,0,0,False,0,0
3650,2018-04-01 10:28:19,1451,6786,96.89,37699,0,0,0,False,0,0
3651,2018-04-01 10:28:23,749,9558,88.9,37703,0,0,0,False,0,0
3652,2018-04-01 10:28:28,1628,1958,78.32,37708,0,0,0,False,0,0
3653,2018-04-01 10:28:28,1322,3838,47.4,37708,0,0,0,False,0,0
3654,2018-04-01 10:28:30,4670,7622,2.96,37710,0,0,0,False,0,0
3655,2018-04-01 10:28:30,4343,200,32.1,37710,0,0,0,False,0,0
3656,2018-04-01 10:28:35,3046,8415,25.59,37715,0,0,0,False,0,0
3657,2018-04-01 10:28:45,448,2566,51.33,37725,0,0,0,False,0,0
3658,2018-04-01 10:28:51,1759,3215,96.55,37731,0,0,0,False,0,0
3659,2018-04-01 10:29:05,2604,9432,126.83,37745,0,0,0,False,0,0
3660,2018-04-01 10:29:06,3857,9033,104.97,37746,0,0,0,False,0,0
3661,2018-04-01 10:29:06,117,3631,57.26,37746,0,0,0,False,0,0
3662,2018-04-01 10:29:20,3409,1070,9.45,37760,0,0,0,False,0,0
3663,2018-04-01 10:29:20,4310,6114,79.81,37760,0,0,0,False,0,0
3664,2018-04-01 10:29:26,2790,9363,45.66,37766,0,0,0,False,0,0
3665,2018-04-01 10:29:27,3851,4794,59.66,37767,0,0,0,False,0,0
3666,2018-04-01 10:29:35,2382,9031,33.44,37775,0,0,0,False,0,0
3667,2018-04-01 10:29:37,4661,4391,142.36,37777,0,0,0,False,0,0
3668,2018-04-01 10:29:39,772,3110,20.9,37779,0,0,0,False,0,0
3669,2018-04-01 10:29:43,607,8687,74.93,37783,0,0,0,False,0,0
3670,2018-04-01 10:29:45,41,6495,6.43,37785,0,0,0,False,0,0
3671,2018-04-01 10:29:46,4401,6246,34.73,37786,0,0,0,False,0,0
3672,2018-04-01 10:29:48,466,5704,33.23,37788,0,0,0,False,0,0
3673,2018-04-01 10:29:50,1605,3487,167.78,37790,0,0,0,False,0,0
3674,2018-04-01 10:29:50,4271,3257,50.38,37790,0,0,0,False,0,0
3675,2018-04-01 10:29:55,1094,5465,56.4,37795,0,0,0,False,0,0
3676,2018-04-01 10:30:00,4520,560,34.66,37800,0,0,0,False,0,0
3677,2018-04-01 10:30:15,2605,65,89.55,37815,0,0,0,False,0,0
3678,2018-04-01 10:30:31,505,3426,39.7,37831,0,0,0,False,0,0
3679,2018-04-01 10:30:31,2154,7701,7.34,37831,0,0,0,False,0,0
3680,2018-04-01 10:30:32,4163,7881,102.91,37832,0,0,0,False,0,0
3681,2018-04-01 10:30:33,1196,1737,18.04,37833,0,0,0,False,0,0
3682,2018-04-01 10:30:37,1405,9553,5.11,37837,0,0,0,False,0,0
3683,2018-04-01 10:30:37,155,8778,100.51,37837,0,0,0,False,0,0
3684,2018-04-01 10:30:38,1941,8616,31.2,37838,0,0,0,False,0,0
3685,2018-04-01 10:30:38,1966,9812,103.33,37838,0,0,0,False,0,0
3686,2018-04-01 10:30:45,1954,7171,20.94,37845,0,0,0,False,0,0
3687,2018-04-01 10:30:46,3780,7469,113.04,37846,0,0,0,False,0,0
3688,2018-04-01 10:30:46,2611,2361,37.28,37846,0,0,0,False,0,0
3689,2018-04-01 10:30:50,2983,7785,144.32,37850,0,0,0,False,0,0
3690,2018-04-01 10:30:53,2768,8104,99.98,37853,0,0,0,False,0,0
3691,2018-04-01 10:30:57,2961,6195,45.8,37857,0,0,0,False,0,0
3692,2018-04-01 10:30:59,2110,2989,39.69,37859,0,0,0,False,0,0
3693,2018-04-01 10:31:04,3755,9507,19.8,37864,0,0,0,False,0,0
3694,2018-04-01 10:31:05,3038,2926,30.24,37865,0,0,0,False,0,0
3695,2018-04-01 10:31:07,3994,1211,52.39,37867,0,0,0,False,0,0
3696,2018-04-01 10:31:09,818,6916,56.51,37869,0,0,0,False,0,0
3697,2018-04-01 10:31:09,4166,5535,11.96,37869,0,0,0,False,0,0
3698,2018-04-01 10:31:11,3389,6471,138.45,37871,0,0,0,False,0,0
3699,2018-04-01 10:31:14,1439,7333,14.67,37874,0,0,0,False,0,0
3700,2018-04-01 10:31:15,4444,7972,111.42,37875,0,0,0,False,0,0
3701,2018-04-01 10:31:19,1533,1911,49.33,37879,0,0,0,False,0,0
3702,2018-04-01 10:31:21,1665,7278,126.65,37881,0,0,0,False,0,0
3703,2018-04-01 10:31:24,194,7882,112.16,37884,0,0,0,False,0,0
3704,2018-04-01 10:31:25,2970,6239,27.47,37885,0,0,0,False,0,0
3705,2018-04-01 10:31:31,2297,7220,38.37,37891,0,0,0,False,0,0
3706,2018-04-01 10:31:44,2227,7291,70.89,37904,0,0,0,False,0,0
3707,2018-04-01 10:31:50,3019,2183,127.47,37910,0,0,0,False,0,0
3708,2018-04-01 10:31:57,129,8891,28.3,37917,0,0,0,False,0,0
3709,2018-04-01 10:31:59,4305,6206,2.09,37919,0,0,0,False,0,0
3710,2018-04-01 10:32:11,407,2886,2.79,37931,0,0,0,False,0,0
3711,2018-04-01 10:32:15,2176,1901,1.55,37935,0,0,0,False,0,0
3712,2018-04-01 10:32:21,4315,2519,90.91,37941,0,0,0,False,0,0
3713,2018-04-01 10:32:24,3500,2964,5.96,37944,0,0,0,False,0,0
3714,2018-04-01 10:32:31,652,8490,51.35,37951,0,0,0,False,0,0
3715,2018-04-01 10:32:34,1198,5605,96.67,37954,0,0,0,False,0,0
3716,2018-04-01 10:32:38,2016,6577,44.53,37958,0,0,0,False,0,0
3717,2018-04-01 10:32:38,111,9459,10.24,37958,0,0,0,False,0,0
3718,2018-04-01 10:32:39,3484,2622,67.73,37959,0,0,0,False,0,0
3719,2018-04-01 10:32:51,3872,9105,47.93,37971,0,0,0,False,0,0
3720,2018-04-01 10:32:56,851,7895,29.0,37976,0,0,0,False,0,0
3721,2018-04-01 10:33:00,4661,205,151.21,37980,0,0,0,False,0,0
3722,2018-04-01 10:33:01,838,2197,16.4,37981,0,0,0,False,0,0
3724,2018-04-01 10:33:09,3739,2574,38.34,37989,0,0,0,False,0,0
3723,2018-04-01 10:33:09,1904,8353,8.04,37989,0,0,0,False,0,0
3725,2018-04-01 10:33:21,4460,6248,15.51,38001,0,0,0,False,0,0
3726,2018-04-01 10:33:25,4211,4863,10.71,38005,0,0,0,False,0,0
3727,2018-04-01 10:33:43,2963,632,68.21,38023,0,0,0,False,0,0
3728,2018-04-01 10:33:49,162,3286,30.78,38029,0,0,0,False,0,0
3729,2018-04-01 10:33:53,3875,3448,57.79,38033,0,0,0,False,0,0
3730,2018-04-01 10:33:59,54,9442,61.18,38039,0,0,0,False,0,0
3731,2018-04-01 10:34:06,4233,1803,18.98,38046,0,0,0,False,0,0
3732,2018-04-01 10:34:08,3512,8506,20.1,38048,0,0,0,False,0,0
3733,2018-04-01 10:34:12,3773,2786,18.46,38052,0,0,0,False,0,0
3734,2018-04-01 10:34:18,3256,7102,2.05,38058,0,0,0,False,0,0
3735,2018-04-01 10:34:20,2081,2840,52.95,38060,0,0,0,False,0,0
3736,2018-04-01 10:34:23,1842,8791,125.1,38063,0,0,0,False,0,0
3737,2018-04-01 10:34:25,4679,4284,35.07,38065,0,0,0,False,0,0
3738,2018-04-01 10:34:25,3113,7223,5.25,38065,0,0,0,False,0,0
3739,2018-04-01 10:34:32,3867,5540,19.77,38072,0,0,0,False,0,0
3740,2018-04-01 10:34:34,713,7462,30.16,38074,0,0,0,False,0,0
3741,2018-04-01 10:34:35,4792,9499,74.52,38075,0,0,0,False,0,0
3742,2018-04-01 10:34:47,3193,2164,8.54,38087,0,0,0,False,0,0
3743,2018-04-01 10:34:48,830,5224,75.5,38088,0,0,0,False,0,0
3744,2018-04-01 10:34:58,1624,4126,57.25,38098,0,0,0,False,0,0
3745,2018-04-01 10:35:00,4800,4187,14.0,38100,0,0,0,False,0,0
3746,2018-04-01 10:35:17,2482,1950,25.64,38117,0,0,0,False,0,0
3747,2018-04-01 10:35:32,1072,530,123.28,38132,0,0,0,False,0,0
3748,2018-04-01 10:35:38,4463,6305,38.06,38138,0,0,0,False,0,0
3749,2018-04-01 10:35:38,2100,8388,29.16,38138,0,0,0,False,0,0
3750,2018-04-01 10:35:40,4187,9160,41.33,38140,0,0,0,False,0,0
3751,2018-04-01 10:35:42,3360,5037,21.19,38142,0,0,0,False,0,0
3752,2018-04-01 10:35:47,3096,1120,54.35,38147,0,0,0,False,0,0
3753,2018-04-01 10:35:52,4992,6162,41.79,38152,0,0,0,False,0,0
3754,2018-04-01 10:35:52,3989,5198,167.71,38152,0,0,0,False,0,0
3755,2018-04-01 10:35:53,1849,279,46.89,38153,0,0,0,False,0,0
3756,2018-04-01 10:35:59,4820,1824,87.68,38159,0,0,0,False,0,0
3757,2018-04-01 10:36:00,3422,3703,53.17,38160,0,0,0,False,0,0
3758,2018-04-01 10:36:13,4648,4303,47.57,38173,0,0,0,False,0,0
3759,2018-04-01 10:36:14,4755,2782,58.56,38174,0,0,0,False,0,0
3760,2018-04-01 10:36:19,2648,2935,19.58,38179,0,0,0,False,0,0
3761,2018-04-01 10:36:23,3266,6649,9.5,38183,0,0,0,False,0,0
3762,2018-04-01 10:36:29,1142,3864,13.67,38189,0,0,0,False,0,0
3763,2018-04-01 10:36:30,2977,8234,35.92,38190,0,0,0,False,0,0
3764,2018-04-01 10:36:39,3051,9820,124.03,38199,0,0,0,False,0,0
3765,2018-04-01 10:36:59,349,4483,112.88,38219,0,0,0,False,0,0
3766,2018-04-01 10:37:02,4096,2351,22.91,38222,0,0,0,False,0,0
3767,2018-04-01 10:37:02,849,80,102.31,38222,0,0,0,False,0,0
3768,2018-04-01 10:37:07,3511,109,16.95,38227,0,0,0,False,0,0
3769,2018-04-01 10:37:08,4680,5197,104.81,38228,0,0,0,False,0,0
3770,2018-04-01 10:37:15,4870,5731,117.67,38235,0,0,0,False,0,0
3771,2018-04-01 10:37:17,1723,4936,143.53,38237,0,0,0,False,0,0
3772,2018-04-01 10:37:21,2999,3770,165.55,38241,0,0,0,False,0,0
3773,2018-04-01 10:37:39,4939,9683,29.96,38259,0,0,0,False,0,0
3774,2018-04-01 10:37:46,569,934,106.4,38266,0,0,0,False,0,0
3775,2018-04-01 10:37:52,1119,7892,100.37,38272,0,0,0,False,0,0
3776,2018-04-01 10:37:57,4965,5282,180.14,38277,0,0,0,False,0,0
3777,2018-04-01 10:38:02,2644,3720,140.23,38282,0,0,0,False,0,0
3778,2018-04-01 10:38:03,2196,2228,30.52,38283,0,0,0,False,0,0
3779,2018-04-01 10:38:12,249,7551,5.49,38292,0,0,0,False,0,0
3780,2018-04-01 10:38:14,4276,4121,60.88,38294,0,0,0,False,0,0
3781,2018-04-01 10:38:17,987,9402,74.49,38297,0,0,0,False,0,0
3782,2018-04-01 10:38:24,3097,7729,93.7,38304,0,0,0,False,0,0
3783,2018-04-01 10:38:26,4999,3573,33.26,38306,0,0,0,False,0,0
3784,2018-04-01 10:38:29,2271,8108,27.89,38309,0,0,0,False,0,0
3785,2018-04-01 10:38:34,669,8757,124.51,38314,0,0,0,False,0,0
3786,2018-04-01 10:38:38,1575,2812,20.43,38318,0,0,0,False,0,0
3787,2018-04-01 10:38:40,1372,2229,63.36,38320,0,0,0,False,0,0
3788,2018-04-01 10:39:16,3947,5441,50.52,38356,0,0,0,False,0,0
3789,2018-04-01 10:39:27,1211,6753,83.86,38367,0,0,0,False,0,0
3790,2018-04-01 10:39:31,3225,4130,67.04,38371,0,0,0,False,0,0
3791,2018-04-01 10:39:46,2511,3701,5.11,38386,0,0,0,False,0,0
3792,2018-04-01 10:39:48,2671,5231,6.66,38388,0,0,0,False,0,0
3793,2018-04-01 10:39:53,1064,357,84.13,38393,0,0,0,False,0,0
3794,2018-04-01 10:39:55,1502,2840,20.62,38395,0,0,0,False,0,0
3795,2018-04-01 10:39:55,4993,7810,46.68,38395,0,0,0,False,0,0
3796,2018-04-01 10:40:02,1013,6934,15.2,38402,0,0,0,False,0,0
3797,2018-04-01 10:40:07,1754,2947,18.45,38407,0,0,0,False,0,0
3798,2018-04-01 10:40:08,4592,3624,165.82,38408,0,0,0,False,0,0
3799,2018-04-01 10:40:11,1477,6785,39.56,38411,0,0,0,False,0,0
3800,2018-04-01 10:40:13,4891,9714,2.87,38413,0,0,0,False,0,0
3801,2018-04-01 10:40:14,4886,8941,4.28,38414,0,0,0,False,0,0
3802,2018-04-01 10:40:19,4467,9776,69.64,38419,0,0,0,False,0,0
3803,2018-04-01 10:40:28,2974,529,38.04,38428,0,0,0,False,0,0
3804,2018-04-01 10:40:37,2721,9364,11.28,38437,0,0,0,False,0,0
3805,2018-04-01 10:40:43,4338,5169,27.82,38443,0,0,0,False,0,0
3806,2018-04-01 10:40:44,2868,1988,54.5,38444,0,0,0,False,0,0
3807,2018-04-01 10:40:46,1196,6938,9.91,38446,0,0,0,False,0,0
3808,2018-04-01 10:40:49,1650,7755,5.7,38449,0,0,0,False,0,0
3809,2018-04-01 10:40:52,27,850,35.36,38452,0,0,0,False,0,0
3810,2018-04-01 10:40:54,4527,8364,27.76,38454,0,0,0,False,0,0
3811,2018-04-01 10:40:56,3230,159,88.85,38456,0,0,0,False,0,0
3812,2018-04-01 10:40:59,4608,8043,0.21,38459,0,0,0,False,0,0
3813,2018-04-01 10:41:00,346,9208,22.63,38460,0,0,0,False,0,0
3814,2018-04-01 10:41:02,4291,9771,100.41,38462,0,0,0,False,0,0
3815,2018-04-01 10:41:04,3149,3773,63.68,38464,0,0,0,False,0,0
3816,2018-04-01 10:41:11,3261,5474,17.68,38471,0,0,0,False,0,0
3817,2018-04-01 10:41:16,1413,9284,20.05,38476,0,0,0,False,0,0
3818,2018-04-01 10:41:18,2448,1689,20.97,38478,0,0,0,False,0,0
3819,2018-04-01 10:41:27,2019,2652,32.79,38487,0,0,0,False,0,0
3820,2018-04-01 10:41:29,4800,7459,19.23,38489,0,0,0,False,0,0
3821,2018-04-01 10:41:30,333,4294,55.55,38490,0,0,0,False,0,0
3822,2018-04-01 10:41:30,4710,7382,143.55,38490,0,0,0,False,0,0
3823,2018-04-01 10:41:32,3936,1474,33.71,38492,0,0,0,False,0,0
3824,2018-04-01 10:41:38,1715,7852,7.98,38498,0,0,0,False,0,0
3825,2018-04-01 10:41:48,4595,452,13.99,38508,0,0,0,False,0,0
3826,2018-04-01 10:42:13,3077,4233,12.28,38533,0,0,0,False,0,0
3827,2018-04-01 10:42:16,4568,583,53.84,38536,0,0,0,False,0,0
3828,2018-04-01 10:42:24,245,1899,103.97,38544,0,0,0,False,0,0
3829,2018-04-01 10:42:35,3345,7434,59.82,38555,0,0,0,False,0,0
3830,2018-04-01 10:42:41,2165,7763,34.97,38561,0,0,0,False,0,0
3831,2018-04-01 10:42:42,100,8212,15.97,38562,0,0,0,False,0,0
3832,2018-04-01 10:42:43,1939,2406,29.27,38563,0,0,0,False,0,0
3833,2018-04-01 10:42:46,2782,8330,17.98,38566,0,0,0,False,0,0
3834,2018-04-01 10:42:53,1490,4952,47.12,38573,0,0,0,False,0,0
3835,2018-04-01 10:42:55,2034,5910,58.01,38575,0,0,0,False,0,0
3836,2018-04-01 10:42:57,4512,2687,48.88,38577,0,0,0,False,0,0
3837,2018-04-01 10:42:58,1411,7007,44.13,38578,0,0,0,False,0,0
3838,2018-04-01 10:42:58,4576,9365,34.58,38578,0,0,0,False,0,0
3839,2018-04-01 10:43:10,4809,8835,63.94,38590,0,0,0,False,0,0
3840,2018-04-01 10:43:13,4715,8448,139.88,38593,0,0,0,False,0,0
3841,2018-04-01 10:43:18,323,9819,3.39,38598,0,0,0,False,0,0
3842,2018-04-01 10:43:23,323,1919,4.68,38603,0,0,0,False,0,0
3843,2018-04-01 10:43:24,3863,9707,14.9,38604,0,0,0,False,0,0
3844,2018-04-01 10:43:38,4741,367,85.03,38618,0,0,0,False,0,0
3845,2018-04-01 10:43:42,26,2940,69.57,38622,0,0,0,False,0,0
3846,2018-04-01 10:43:45,4158,5322,21.67,38625,0,0,0,False,0,0
3847,2018-04-01 10:43:57,3931,9610,16.65,38637,0,0,0,False,0,0
3848,2018-04-01 10:44:06,2669,4354,17.01,38646,0,0,0,False,0,0
3849,2018-04-01 10:44:11,2741,7467,122.73,38651,0,0,0,False,0,0
3850,2018-04-01 10:44:22,3224,8521,161.85,38662,0,0,0,False,0,0
3851,2018-04-01 10:44:29,2213,4966,77.76,38669,0,0,0,False,0,0
3852,2018-04-01 10:44:38,432,1041,14.86,38678,0,0,0,False,0,0
3853,2018-04-01 10:44:42,734,3600,88.59,38682,0,0,0,False,0,0
3854,2018-04-01 10:44:54,1827,5134,46.33,38694,0,0,0,False,0,0
3855,2018-04-01 10:45:04,3000,1458,45.32,38704,0,0,0,False,0,0
3856,2018-04-01 10:45:05,4940,4470,106.79,38705,0,0,0,False,0,0
3857,2018-04-01 10:45:05,69,2630,47.95,38705,0,0,0,False,0,0
3858,2018-04-01 10:45:14,1829,1175,61.97,38714,0,0,0,False,0,0
3859,2018-04-01 10:45:18,2215,8227,23.53,38718,0,0,0,False,0,0
3860,2018-04-01 10:45:22,3894,7343,11.33,38722,0,0,0,False,0,0
3861,2018-04-01 10:45:33,1992,8701,18.53,38733,0,0,0,False,0,0
3862,2018-04-01 10:45:42,2663,2916,97.23,38742,0,0,0,False,0,0
3863,2018-04-01 10:45:57,1106,7722,24.0,38757,0,0,0,False,0,0
3864,2018-04-01 10:46:02,2808,9424,80.43,38762,0,0,0,False,0,0
3865,2018-04-01 10:46:04,314,2926,84.44,38764,0,0,0,False,0,0
3866,2018-04-01 10:46:26,4403,3288,14.13,38786,0,0,0,False,0,0
3867,2018-04-01 10:46:33,1577,9645,37.02,38793,0,0,0,False,0,0
3868,2018-04-01 10:46:37,352,5256,27.48,38797,0,0,0,False,0,0
3869,2018-04-01 10:46:41,1631,2613,46.09,38801,0,0,0,False,0,0
3870,2018-04-01 10:46:44,1423,8870,30.23,38804,0,0,0,False,0,0
